1,-3.188396,55.944425,30,-3.1881361923788645,55.944575,null
2,-3.1881361923788645,55.944575,30,-3.187876384757729,55.944725,hurt.green.filer
3,-3.187876384757729,55.944725,290,-3.1877737787147313,55.94444309221376,null
4,-3.1877737787147313,55.94444309221376,290,-3.1876711726717337,55.94416118442752,bound.ends.matter
5,-3.1876711726717337,55.94416118442752,300,-3.1875211726717336,55.94390137680639,begins.spider.drips
6,-3.1875211726717336,55.94390137680639,300,-3.1873711726717335,55.94364156918525,shut.stands.media
7,-3.1873711726717335,55.94364156918525,40,-3.187141359338798,55.94383440546816,renew.ears.tend
8,-3.187141359338798,55.94383440546816,20,-3.186859451552562,55.94393701151116,null
9,-3.186859451552562,55.94393701151116,20,-3.1865775437663264,55.94403961755416,lime.learns.front
10,-3.1865775437663264,55.94403961755416,180,-3.1868775437663266,55.94403961755416,null
11,-3.1868775437663266,55.94403961755416,10,-3.1865821014404228,55.94409171200746,null
12,-3.1865821014404228,55.94409171200746,190,-3.1868775437663266,55.94403961755416,null
13,-3.1868775437663266,55.94403961755416,10,-3.1865821014404228,55.94409171200746,null
14,-3.1865821014404228,55.94409171200746,250,-3.1866847074834204,55.943809804221225,null
15,-3.1866847074834204,55.943809804221225,70,-3.1865821014404228,55.94409171200746,null
16,-3.1865821014404228,55.94409171200746,190,-3.1868775437663266,55.94403961755416,null
17,-3.1868775437663266,55.94403961755416,10,-3.1865821014404228,55.94409171200746,null
18,-3.1865821014404228,55.94409171200746,190,-3.1868775437663266,55.94403961755416,null
19,-3.1868775437663266,55.94403961755416,190,-3.1871729860922304,55.94398752310086,null
20,-3.1871729860922304,55.94398752310086,80,-3.1871208916389304,55.944282965426765,null
21,-3.1871208916389304,55.944282965426765,110,-3.187223497681928,55.944564873213004,null
22,-3.187223497681928,55.944564873213004,0,-3.186923497681928,55.944564873213004,artist.gets.react
23,-3.186923497681928,55.944564873213004,40,-3.186693684348992,55.94475770949591,null
24,-3.186693684348992,55.94475770949591,40,-3.1864638710160564,55.944950545778816,laws.merit.bleak
25,-3.1864638710160564,55.944950545778816,140,-3.186693684348992,55.94514338206172,dragon.bottle.crisp
26,-3.186693684348992,55.94514338206172,130,-3.186886520631898,55.94537319539466,spent.spoon.bolt
27,-3.186886520631898,55.94537319539466,30,-3.1866267130107624,55.94552319539466,null
28,-3.1866267130107624,55.94552319539466,30,-3.186366905389627,55.945673195394654,null
29,-3.186366905389627,55.945673195394654,30,-3.1861070977684913,55.94582319539465,null
30,-3.1861070977684913,55.94582319539465,40,-3.1858772844355556,55.94601603167756,renew.slows.basket
